price,bedrooms,room_shared,room_private,person_capacity,superhost,multi,biz,cleanliness,guest_satisfaction,dist,metro_dist,attr_index,rest_index,lng,lat
390.9977425,1,FALSE,FALSE,2,FALSE,0,1,9,95,1.445137413,0.473380951,13.72843316,23.97077585,2.15456,41.39297
174.7853003,1,FALSE,TRUE,2,FALSE,1,0,10,96,0.275766667,0.254689474,21.57239077,34.0746974,2.16931,41.38471
150.5806782,1,FALSE,TRUE,3,FALSE,1,0,8,88,2.366594164,0.603093933,15.725884,13.01087883,2.1695,41.40845
277.6549445,1,FALSE,TRUE,2,FALSE,0,0,10,99,1.827389016,1.007437523,13.16291876,24.41060358,2.1888,41.37873
279.982312,2,FALSE,FALSE,3,FALSE,0,1,9,85,1.620419048,0.283422979,12.67379056,19.62486114,2.16638,41.3728
252.2866386,1,FALSE,TRUE,2,TRUE,0,0,10,99,1.149225134,0.153649921,20.65937008,26.87062503,2.17386,41.3772
185.2584542,1,FALSE,TRUE,2,FALSE,1,0,10,95,0.71604078,0.264125024,15.88350147,26.43360605,2.16326,41.38317
171.2942491,1,FALSE,TRUE,3,FALSE,1,0,9,94,0.656423238,0.247653892,28.55871822,32.75730932,2.17035,41.38123
136.3837364,1,FALSE,TRUE,2,FALSE,1,0,9,89,3.163786517,1.345407792,7.772038678,11.12288969,2.20282,41.40134
166.639514,1,FALSE,TRUE,2,FALSE,1,0,10,94,0.487484549,0.275470866,27.59236856,36.8740953,2.17062,41.38277
168.7341448,1,FALSE,TRUE,2,FALSE,1,0,9,87,0.607293247,0.220405122,38.28977983,35.24633665,2.17639,41.38452
225.7546489,1,FALSE,TRUE,2,FALSE,0,1,9,82,0.727045203,0.414888146,26.14606999,29.69663443,2.163,41.39101
318.1511392,1,FALSE,TRUE,3,FALSE,0,1,9,86,0.599670712,0.370918984,21.07874531,29.9311241,2.16344,41.3893
225.7546489,1,FALSE,TRUE,2,FALSE,0,1,9,85,0.767775985,0.436555854,28.08298376,29.49102761,2.16302,41.39162
271.8365257,1,FALSE,TRUE,4,FALSE,0,1,9,81,0.861294527,0.417024434,20.4037698,30.11439982,2.16118,41.39113
129.6343706,1,FALSE,TRUE,2,FALSE,1,0,9,87,1.025527033,0.459351622,15.85118924,27.39144582,2.16607,41.37839
279.982312,1,FALSE,TRUE,2,TRUE,1,0,10,98,1.684265571,0.380498902,13.29031032,20.22922062,2.15412,41.39646
168.7341448,1,FALSE,TRUE,2,TRUE,0,0,10,99,2.208723138,0.157935993,9.616385439,14.13629504,2.14374,41.38506
485.954337,1,FALSE,FALSE,3,FALSE,0,1,10,95,1.280993352,0.729701426,19.38571189,19.06963045,2.17525,41.39798
179.4400354,1,FALSE,TRUE,2,FALSE,0,0,10,94,1.080903728,0.321362422,13.50998305,22.70867409,2.15743,41.3849
190.8441362,1,FALSE,TRUE,2,FALSE,1,0,9,89,1.24339179,0.523166987,19.43204757,29.69151488,2.18075,41.37939
139.8747876,1,FALSE,TRUE,2,FALSE,1,0,8,84,2.065680362,0.623070059,13.68933343,17.44700876,2.15957,41.404
180.6037191,1,FALSE,TRUE,4,FALSE,0,1,9,77,1.073372851,0.043091077,13.48140965,22.26637766,2.15869,41.38258
219.9362301,1,FALSE,TRUE,2,FALSE,0,0,9,96,1.354411559,0.460387314,12.23336439,19.79473282,2.15422,41.38442
150.5806782,1,FALSE,TRUE,2,FALSE,0,0,10,91,1.795581088,0.203795993,12.17879144,16.97187979,2.15975,41.37293
167.8031978,1,FALSE,TRUE,2,TRUE,1,0,10,96,0.432818643,0.32232703,25.20533266,49.2832045,2.17041,41.38325
167.8031978,1,FALSE,TRUE,2,TRUE,1,0,10,95,0.45547495,0.400723502,22.49206474,33.82627667,2.16912,41.38309
379.3609049,2,FALSE,FALSE,4,TRUE,0,1,10,92,2.642101934,0.146487903,9.791481797,12.43169578,2.1437,41.37396
233.9004352,1,FALSE,TRUE,2,FALSE,1,0,10,98,1.777880822,0.18828775,12.1904767,17.33785992,2.1599,41.37305
393.32511,2,FALSE,FALSE,6,FALSE,1,0,10,95,2.297170184,0.351643225,19.33776858,14.27995778,2.17371,41.40764
127.307003,1,FALSE,TRUE,2,FALSE,1,0,9,91,1.673621215,0.507572774,11.13037628,17.27612398,2.15085,41.38278
138.9438406,1,FALSE,TRUE,2,FALSE,1,0,9,90,2.065361737,0.387071529,20.50217874,14.84992171,2.17015,41.40574
131.9617381,1,FALSE,TRUE,2,FALSE,0,0,9,89,1.9645003,0.499172738,18.07572916,14.03104388,2.18102,41.40277
164.3121465,1,FALSE,TRUE,2,FALSE,0,0,9,94,0.753612123,0.38220123,21.33280154,30.0498654,2.16891,41.3804
300.9286196,1,FALSE,TRUE,2,FALSE,0,0,9,94,0.331526991,0.252883439,18.95465384,30.64442167,2.16605,41.38702
138.9438406,1,FALSE,TRUE,2,TRUE,0,0,10,94,2.194704834,0.25817065,22.41726057,14.86176676,2.1735,41.40673
233.9004352,1,FALSE,TRUE,2,FALSE,1,0,10,93,1.765213655,0.166014585,12.21421381,17.18530938,2.15952,41.37334
445.4581423,1,FALSE,FALSE,2,FALSE,0,0,9,90,0.772201561,0.092266194,35.14286508,36.10532756,2.1779,41.38352
208.5321293,1,FALSE,TRUE,2,TRUE,0,0,10,96,1.442096339,0.672288809,17.54309433,21.85803267,2.16468,41.39949
202.4809738,1,FALSE,TRUE,2,TRUE,0,0,10,95,2.453571189,0.15546661,9.772719065,14.08001926,2.14441,41.39794
159.6574115,1,FALSE,TRUE,2,FALSE,1,0,8,88,1.058492345,0.358617623,22.49760647,33.35676029,2.18251,41.38562
167.8031978,1,FALSE,TRUE,2,FALSE,1,0,9,90,0.409941223,0.308553512,27.72388205,34.3723878,2.17487,41.38664
552.0515745,3,FALSE,FALSE,6,TRUE,0,1,9,94,2.337604646,0.592564254,15.66177815,12.51553822,2.18118,41.40644
176.8799311,1,FALSE,TRUE,2,FALSE,0,1,9,89,2.584453851,0.47865427,12.09795429,11.45099605,2.18516,41.40743
428.0028859,3,FALSE,FALSE,3,TRUE,0,0,10,98,2.206064231,0.336516566,9.622428512,14.3768315,2.14363,41.38685
809.9238951,3,FALSE,FALSE,6,FALSE,0,1,10,100,0.777754641,0.103692781,27.15966842,37.29020161,2.17879,41.38482
185.0257174,1,FALSE,TRUE,2,FALSE,1,0,9,94,0.993383761,0.315701841,27.11407323,63.19124542,2.17618,41.37949
370.2841716,1,FALSE,FALSE,5,FALSE,0,1,9,93,0.396004852,0.054811799,20.55707895,29.16826834,2.17336,41.38966
254.6140061,1,FALSE,TRUE,2,FALSE,0,1,8,89,0.181819267,0.167728416,22.7704344,33.379013,2.17151,41.38595
353.061652,1,FALSE,TRUE,4,FALSE,0,1,9,88,0.46472202,0.250133093,27.91336755,35.548564,2.17292,41.38357
379.3609049,2,FALSE,FALSE,4,TRUE,0,1,10,90,2.625931086,0.194027518,10.0020716,12.70312968,2.14426,41.3736
379.3609049,2,FALSE,FALSE,4,TRUE,0,1,10,86,2.63525462,0.246312835,10.09131583,12.35169623,2.14453,41.37317
346.0795494,2,FALSE,FALSE,3,TRUE,0,1,10,98,1.691106182,0.656207342,15.21989309,19.60347226,2.16055,41.4006
208.5321293,1,FALSE,TRUE,2,TRUE,0,0,10,94,1.727758547,0.855707042,13.83511793,24.58865226,2.189,41.381
296.2738846,1,FALSE,FALSE,2,FALSE,1,0,9,89,0.975387831,0.101199231,22.0252085,22.65832648,2.18056,41.39089
172.2251961,1,FALSE,TRUE,2,FALSE,0,1,8,84,0.872641237,0.609674857,18.84691808,26.23631068,2.17088,41.39497
462.6806619,2,FALSE,FALSE,5,TRUE,0,0,10,96,1.814037381,0.296212392,28.46877832,16.75944688,2.17125,41.40345
385.4120604,2,FALSE,TRUE,3,TRUE,1,0,10,100,0.802974809,0.275730417,15.07364539,24.69634127,2.16165,41.38358
310.0053529,1,FALSE,TRUE,2,FALSE,1,0,9,97,0.395352825,0.346287683,26.20526739,35.11580293,2.17457,41.38619
136.3837364,1,FALSE,TRUE,2,FALSE,1,0,8,85,1.776034973,0.464403503,12.14780369,17.0911346,2.1649,41.37161
485.954337,1,FALSE,FALSE,2,FALSE,0,1,10,95,1.286509382,0.745860151,19.0836465,18.91111196,2.17578,41.39788
196.8952917,1,FALSE,TRUE,2,TRUE,1,0,10,89,0.371315903,0.358419935,25.56578579,34.65753626,2.17336,41.38494
322.8058743,1,FALSE,TRUE,2,TRUE,0,1,10,100,0.358397301,0.193412293,18.46636778,30.10795236,2.166,41.386
138.9438406,1,FALSE,TRUE,2,FALSE,1,0,9,95,1.753053346,0.198662046,11.86220932,17.81125218,2.15374,41.37718
322.8058743,1,FALSE,TRUE,2,TRUE,0,1,10,98,0.358421465,0.19338895,18.46618054,30.10789963,2.166,41.386
474.3174995,2,FALSE,FALSE,4,FALSE,0,1,10,94,2.30023693,0.394303828,14.53902794,12.42678702,2.18308,41.40537
187.3530849,1,FALSE,TRUE,2,FALSE,1,0,9,88,1.067841832,0.197060223,25.08964883,30.22949685,2.174,41.378
172.2251961,1,FALSE,TRUE,2,FALSE,0,1,8,78,1.116211012,0.81647649,19.00231631,22.48701554,2.16983,41.39719
137.5474201,1,FALSE,TRUE,2,FALSE,0,1,8,83,1.190347067,0.265384624,15.07850067,23.37089557,2.16681,41.37669
624.8981777,2,FALSE,FALSE,6,FALSE,1,0,9,92,1.936477988,0.470789213,20.7793481,14.47328233,2.17973,41.40297
324.2022948,2,FALSE,FALSE,6,FALSE,0,1,9,92,1.599080889,0.630914273,16.03022692,19.98369846,2.16187,41.40017
616.7523914,1,FALSE,FALSE,4,FALSE,0,1,10,85,1.686846438,0.308324086,38.39970599,18.25567039,2.17525,41.40181
208.5321293,1,FALSE,TRUE,2,FALSE,0,0,9,92,1.112793033,0.202749142,67.46132541,26.90570333,2.16207,41.39518
167.8031978,0,FALSE,TRUE,2,FALSE,1,0,8,84,1.18799059,0.389733674,21.38643744,37.33665401,2.18355,41.38389
113.5755347,1,FALSE,TRUE,2,FALSE,1,0,9,90,1.125898656,0.153522781,16.1324767,19.69217256,2.181,41.393
584.4019829,2,FALSE,FALSE,4,FALSE,0,1,10,95,0.540792127,0.216324586,22.0053925,27.37031011,2.17592,41.38912
131.9617381,1,FALSE,TRUE,2,FALSE,0,0,9,88,1.77576832,0.320973641,32.55040685,16.66869145,2.17689,41.40227
196.8952917,1,FALSE,TRUE,2,FALSE,0,1,10,90,1.480635707,0.516896523,11.74245757,18.60011797,2.15296,41.38354
310.0053529,1,FALSE,FALSE,4,FALSE,0,0,9,91,1.905402594,0.373604768,12.49904731,16.851466,2.15609,41.37355
151.5116252,1,FALSE,TRUE,2,FALSE,0,0,9,87,1.005919751,0.377398156,18.1902092,26.30918226,2.16898,41.37811
150.5806782,1,FALSE,TRUE,2,TRUE,1,0,9,97,1.527512301,0.583739634,14.42587549,16.03136389,2.18357,41.39636
229.2457002,1,FALSE,TRUE,3,FALSE,1,0,9,92,0.577927478,0.332051749,22.16313796,30.80087036,2.16386,41.38951
167.8031978,1,FALSE,TRUE,2,FALSE,1,0,9,91,0.571043683,0.256605562,30.00023615,35.51013011,2.1763,41.38513
255.5449531,1,FALSE,TRUE,2,FALSE,1,0,9,93,0.433098017,0.281468246,26.99452102,35.27739171,2.17278,41.38384
229.2457002,1,FALSE,TRUE,2,TRUE,0,1,10,96,1.334291018,0.510641584,18.0983315,29.19359889,2.18462,41.3823
260.1996881,1,FALSE,TRUE,2,FALSE,0,1,10,91,0.757934224,0.420548008,20.99602938,28.81598234,2.17899,41.38808
150.5806782,1,FALSE,TRUE,2,FALSE,0,0,10,93,2.379328599,0.230403598,11.41521426,14.29652207,2.14646,41.37511
185.2584542,1,FALSE,TRUE,2,FALSE,1,0,9,78,1.304840501,0.256781015,16.02074605,22.32246142,2.17153,41.37544
341.4248144,1,FALSE,TRUE,4,FALSE,1,0,9,87,0.636412523,0.403636925,23.83108038,29.60004047,2.17761,41.38748
161.984779,1,FALSE,TRUE,2,FALSE,0,0,10,94,0.95786794,0.343975046,27.242504,43.01218244,2.17725,41.38045
248.7955873,1,FALSE,TRUE,3,FALSE,0,1,8,86,1.181333945,0.308236391,21.03852973,30.65560125,2.1783,41.37852
196.8952917,1,FALSE,TRUE,3,FALSE,0,0,9,92,0.811586818,0.175321566,31.46865659,33.32855682,2.17217,41.38001
212.9541276,1,FALSE,TRUE,3,FALSE,0,0,8,86,0.805961498,0.353411545,22.14425798,30.92259259,2.17965,41.38702
468.7318174,2,FALSE,FALSE,4,FALSE,0,1,9,91,1.984895651,0.296535351,24.23680935,15.40206741,2.171,41.405
219.7034934,1,FALSE,TRUE,3,FALSE,0,1,10,91,1.485994845,0.298498348,12.37149596,21.0936473,2.1526,41.38982
219.7034934,1,FALSE,TRUE,2,FALSE,0,1,10,94,1.486918142,0.333474362,12.44776293,21.42144438,2.15269,41.39017
217.6088626,1,FALSE,TRUE,2,TRUE,1,0,9,97,1.122063549,0.320335202,24.64747623,36.74785292,2.18272,41.38389
324.2022948,2,FALSE,FALSE,4,TRUE,1,0,10,90,2.48792283,0.120161411,10.39489296,13.638989,2.145,41.375
237.3914865,1,FALSE,TRUE,2,TRUE,0,0,10,97,2.017843289,0.323979967,10.40420096,15.24882054,2.14752,41.38055
321.4094538,1,FALSE,TRUE,2,TRUE,1,0,10,95,1.206293311,0.567986899,19.17612623,22.82388165,2.16547,41.39745
393.0923732,1,FALSE,TRUE,3,TRUE,1,0,10,100,1.181757491,0.583882751,19.23108529,23.30213999,2.16581,41.3973
196.8952917,1,FALSE,TRUE,2,FALSE,0,1,9,86,1.835581522,0.590951226,11.32873905,21.43499067,2.14952,41.39307
239.4861173,1,FALSE,TRUE,2,FALSE,1,0,10,93,1.578010292,0.036526322,12.49068854,18.92846481,2.16071,41.37477
242.9771685,1,FALSE,TRUE,3,FALSE,0,1,9,93,0.995706539,0.342464717,26.05831382,46.97309899,2.17686,41.3798
445.4581423,2,FALSE,FALSE,6,FALSE,0,1,10,94,1.984917694,0.296533085,24.23650227,15.40200583,2.171,41.405
413.1077338,3,FALSE,FALSE,6,FALSE,0,1,10,94,1.984904581,0.296531846,24.23678718,15.40204555,2.171,41.405
173.6216166,1,FALSE,TRUE,2,FALSE,0,0,9,93,1.983930499,0.252929181,11.9301158,18.51518005,2.15082,41.37663
173.6216166,1,FALSE,TRUE,2,FALSE,1,0,10,92,1.127875639,0.296189142,22.27136785,33.3266312,2.1777,41.37879
479.2049713,2,FALSE,FALSE,6,FALSE,0,1,8,88,2.35616362,0.445512452,17.5460313,12.85011427,2.17813,41.40746
422.4172039,2,FALSE,FALSE,5,FALSE,0,1,10,94,1.984887157,0.29653432,24.2370029,15.40209343,2.171,41.405
150.5806782,1,FALSE,TRUE,2,FALSE,0,0,10,93,0.541725942,0.412819041,21.68554467,34.51689606,2.16857,41.38238
223.1945447,1,FALSE,TRUE,2,FALSE,1,0,10,98,1.231664209,0.432496559,20.16754343,31.9879096,2.18406,41.3838
187.3530849,1,FALSE,TRUE,2,FALSE,0,1,9,88,1.226810993,0.210272653,16.38638455,23.37473948,2.17035,41.37609
397.5143715,1,FALSE,TRUE,4,FALSE,1,0,9,93,0.665133172,0.320226196,19.69710168,25.38810456,2.177,41.39
219.7034934,1,FALSE,TRUE,2,FALSE,1,0,9,94,0.119902681,0.116286153,20.20452984,31.69872515,2.16861,41.38691
310.0053529,1,FALSE,TRUE,2,FALSE,1,0,9,97,0.273881608,0.243926311,23.9420555,32.48084325,2.17328,41.38697
163.1484628,1,FALSE,TRUE,2,TRUE,0,0,8,96,1.780120235,0.405928469,25.44967793,15.82295973,2.178,41.402
176.1817209,1,FALSE,TRUE,2,FALSE,1,0,9,89,3.032839151,0.343492056,8.670273047,10.11187371,2.14165,41.37011
277.6549445,1,FALSE,TRUE,2,FALSE,1,0,9,90,1.301295099,0.476083147,18.67857535,31.67795786,2.184,41.382
173.6216166,1,FALSE,TRUE,2,FALSE,0,0,8,94,0.955076616,0.266029421,27.83974894,39.29878103,2.17864,41.3815
225.7546489,1,FALSE,TRUE,2,FALSE,1,0,9,89,0.622792494,0.347393217,22.7556796,28.68321399,2.17731,41.38826
231.5730677,1,FALSE,TRUE,2,FALSE,0,1,9,93,0.786255215,0.490435382,18.88025875,28.81572345,2.16761,41.38029
267.6472642,1,FALSE,TRUE,2,FALSE,1,0,10,90,0.638561507,0.281339776,19.23205885,24.75495505,2.17609,41.39062
347.4759699,1,FALSE,TRUE,3,FALSE,1,0,9,94,0.783455096,0.214088357,18.34423634,23.49709041,2.17781,41.39105
125.2123723,1,FALSE,TRUE,2,FALSE,0,0,9,94,2.637951797,0.609040319,14.12721194,12.09816788,2.17201,41.41085
288.1280983,1,FALSE,TRUE,2,TRUE,0,0,10,98,0.652021298,0.177681129,29.75608845,35.01857621,2.1772,41.38486
173.6216166,1,FALSE,TRUE,2,FALSE,1,0,7,86,2.32694804,0.367981519,18.9566207,13.68448147,2.17627,41.40756
161.984779,1,FALSE,TRUE,2,FALSE,0,0,10,91,1.135222898,0.369605423,15.09717581,23.90482803,2.16595,41.37738
257.6395839,1,FALSE,TRUE,2,FALSE,0,1,8,86,0.436754563,0.281917606,19.84537234,31.52235002,2.171,41.391
177.8108781,1,FALSE,TRUE,3,FALSE,0,0,8,86,0.721631428,0.162015235,32.81639271,34.4897396,2.17154,41.38074
233.6676985,1,FALSE,TRUE,2,FALSE,1,0,9,98,1.704325723,0.608737241,13.73975732,20.08466085,2.18972,41.38322
173.6216166,1,FALSE,TRUE,2,FALSE,1,0,9,91,1.804159663,0.326094565,11.99933271,16.10824341,2.19114,41.39044
97.05122536,1,TRUE,FALSE,4,FALSE,0,1,9,90,0.779640017,0.212684947,28.15563695,31.84295322,2.17128,41.38018
161.984779,1,FALSE,TRUE,3,TRUE,1,0,10,99,2.06936436,0.621813289,10.5284753,17.83911512,2.147,41.394
129.6343706,1,FALSE,TRUE,2,FALSE,0,0,9,90,1.710346266,0.256140983,11.36179917,19.22114903,2.14993,41.39007
196.8952917,1,FALSE,TRUE,2,FALSE,0,0,10,93,1.122558563,0.301926258,22.96094125,34.71946053,2.18175,41.38223
254.6140061,1,FALSE,TRUE,3,FALSE,0,0,10,95,1.572044155,0.482899325,15.89895565,25.50466747,2.15989,41.39907
208.2993926,1,FALSE,TRUE,2,TRUE,0,0,10,96,1.791663791,0.280679595,30.77829316,17.16465863,2.17161,41.40323
129.6343706,1,FALSE,TRUE,2,FALSE,0,0,9,85,0.344565092,0.330967129,25.04637188,34.32110416,2.173,41.385
306.5143017,0,FALSE,TRUE,2,FALSE,0,0,10,94,0.440439835,0.282504802,27.15131855,35.12332013,2.173,41.38387
172.2251961,1,FALSE,TRUE,2,FALSE,1,0,9,89,0.625149192,0.474343014,18.97425481,28.79492882,2.16698,41.38199
219.9362301,1,FALSE,TRUE,3,FALSE,0,0,5,63,0.829117102,0.118950715,26.72045882,36.24075626,2.17946,41.38487
202.4809738,1,FALSE,TRUE,2,TRUE,1,0,10,100,1.502842306,0.304052502,12.91722158,22.81766103,2.16389,41.37441
183.8620337,1,FALSE,TRUE,2,FALSE,1,0,8,87,0.717145926,0.254546099,43.19290552,38.69678782,2.17627,41.38272
189.9131892,1,FALSE,TRUE,2,FALSE,1,0,8,89,0.808138279,0.209481533,57.84793113,37.58436203,2.17735,41.3824
129.6343706,1,FALSE,TRUE,2,FALSE,0,1,9,90,1.5958265,0.170821426,12.35978948,19.27935169,2.15861,41.37561
167.8031978,1,FALSE,TRUE,2,FALSE,1,0,10,100,0.393698727,0.331219797,26.39703361,36.18090068,2.1746,41.38634
208.2993926,2,FALSE,TRUE,2,FALSE,0,0,9,94,1.381695972,0.585323123,21.8671885,18.75277905,2.17298,41.39938
444.0617218,2,FALSE,FALSE,5,FALSE,1,0,10,96,0.601582164,0.27444786,33.3428492,31.57944612,2.16465,41.39075
173.6216166,1,FALSE,TRUE,3,FALSE,1,0,9,94,1.37581894,0.572109241,17.42997133,26.04218325,2.1857,41.3834
176.8799311,1,FALSE,TRUE,2,FALSE,1,0,9,91,2.450586925,0.49030591,16.44613696,12.72117664,2.17663,41.40864
196.8952917,1,FALSE,TRUE,2,FALSE,0,0,10,100,0.709348474,0.424140484,21.42288639,28.05581784,2.17838,41.38819
175.9489841,1,FALSE,TRUE,2,FALSE,1,0,10,85,1.339418211,0.449406439,14.94039485,18.96537498,2.18535,41.39062
225.7546489,1,FALSE,TRUE,3,FALSE,0,1,8,77,0.655736768,0.421622241,20.51204973,29.51073473,2.16279,41.38944
229.2457002,1,FALSE,TRUE,2,FALSE,1,0,10,98,0.381643971,0.347253474,25.88614945,35.38140448,2.17438,41.38614
173.6216166,1,FALSE,TRUE,2,FALSE,0,1,10,93,0.654263429,0.379519578,23.13929194,30.34862942,2.16324,41.39009
341.4248144,1,FALSE,FALSE,2,FALSE,0,1,9,88,0.876005507,0.283389057,24.03213917,33.06732261,2.18041,41.38617
211.7904438,1,FALSE,TRUE,2,FALSE,1,0,9,90,1.386644777,0.367707926,12.10721896,19.51029175,2.15453,41.38266
175.9489841,1,FALSE,TRUE,2,FALSE,1,0,9,89,1.386651376,0.469603262,14.49585551,18.32873494,2.18574,41.3911
306.5143017,1,FALSE,TRUE,2,FALSE,0,1,10,100,0.480739091,0.326217081,31.74417852,32.75065406,2.17575,41.38686
209.2303396,1,FALSE,TRUE,3,FALSE,0,1,10,98,0.747831148,0.206450968,15.58139272,26.46391693,2.16131,41.38558
87.97449205,1,FALSE,TRUE,2,FALSE,0,0,9,89,1.758993698,0.175455209,10.85456065,17.3189824,2.14899,41.38653
277.6549445,1,FALSE,TRUE,2,FALSE,0,0,10,98,1.070442606,0.135700068,22.55912669,28.69304099,2.16067,41.39373
589.987665,2,FALSE,FALSE,4,TRUE,1,0,10,99,1.564327387,0.489519662,23.99305863,17.16303012,2.17644,41.40037
173.6216166,1,FALSE,TRUE,2,TRUE,1,0,9,96,1.819343241,0.520206026,16.97861394,14.62390373,2.18151,41.40105
445.4581423,1,FALSE,FALSE,2,FALSE,0,0,9,82,0.85291901,0.203277832,38.65732074,37.29497176,2.17786,41.38223
211.7904438,1,FALSE,TRUE,2,FALSE,0,0,10,94,2.539105158,0.322666602,11.23652315,12.56493751,2.14668,41.3725
173.6216166,1,FALSE,TRUE,2,FALSE,0,1,9,87,1.393778973,0.422744037,12.06304941,19.37253436,2.15409,41.38342
219.7034934,1,FALSE,TRUE,4,FALSE,0,1,9,84,1.600924162,0.125009698,12.37641147,19.47692576,2.15902,41.37533
173.6216166,1,FALSE,TRUE,2,FALSE,0,1,9,86,1.500926235,0.101674258,12.67329134,19.69765586,2.16108,41.37541
196.8952917,1,FALSE,TRUE,2,FALSE,1,0,10,96,1.017381208,0.275482949,24.5312077,30.67338348,2.17303,41.37826
231.340331,1,FALSE,FALSE,2,FALSE,0,0,10,100,1.137941231,0.258023142,16.04454592,24.13847641,2.168,41.377
185.2584542,1,FALSE,TRUE,2,FALSE,1,0,10,91,0.66964353,0.149059451,33.30123572,40.58452535,2.17465,41.38222
341.4248144,0,FALSE,FALSE,2,FALSE,0,1,9,86,1.127517416,0.310464461,26.49499061,36.50471649,2.18254,41.38338
142.2021551,1,FALSE,TRUE,2,FALSE,1,0,9,92,2.151796704,0.463403559,18.90507062,13.54163619,2.18,41.405
234.8313822,1,FALSE,TRUE,4,FALSE,1,0,9,95,1.174997148,0.175589992,21.65943957,30.47091778,2.17687,41.3779
99.61132963,1,FALSE,TRUE,2,FALSE,0,0,8,88,2.241535641,0.060828917,12.06940013,15.71654456,2.1529,41.40268
295.1102009,2,FALSE,TRUE,3,FALSE,1,0,9,91,0.940914702,0.28331074,28.91327203,38.53482159,2.17827,41.38138
180.3709824,1,FALSE,TRUE,2,FALSE,0,0,10,94,1.197671415,0.166880405,12.87909917,21.21471332,2.15698,41.38266
215.2814951,1,FALSE,TRUE,2,FALSE,0,1,10,95,1.281079327,0.816682685,18.81960166,21.0640216,2.16804,41.39858
142.4348919,1,FALSE,TRUE,2,FALSE,1,0,8,85,2.55289263,0.588138676,15.35848235,12.82177048,2.17518,41.4098
231.340331,1,FALSE,TRUE,2,TRUE,0,0,10,97,2.204487753,0.282682395,22.36978546,14.01377347,2.17692,41.4063
182.9310866,1,FALSE,TRUE,2,FALSE,0,0,10,92,2.194284232,0.300522552,10.8896128,16.20180014,2.14866,41.39863
738.2409756,2,FALSE,FALSE,4,FALSE,0,1,10,89,1.358588391,0.615086913,21.26012282,18.66461193,2.174,41.399
265.5526334,1,FALSE,TRUE,2,FALSE,1,0,10,97,1.637761601,0.345308071,33.87434556,17.98564459,2.17486,41.40143
225.5219122,1,FALSE,TRUE,2,FALSE,0,1,10,100,1.814872899,0.519783924,11.2989407,20.8021718,2.14947,41.39242
138.9438406,1,FALSE,TRUE,2,FALSE,1,0,9,89,1.273443695,0.302280591,14.17551387,22.24301347,2.16555,41.37617
289.5245188,1,FALSE,TRUE,2,FALSE,0,1,10,93,0.632461882,0.086708354,16.29368305,26.68458669,2.163,41.385
367.4913306,1,FALSE,TRUE,3,FALSE,0,1,10,95,0.632475263,0.086715249,16.29358717,26.68462,2.163,41.385
254.6140061,1,FALSE,TRUE,2,TRUE,0,0,9,93,0.155326466,0.172721224,21.23297318,29.92835915,2.17122,41.3882
208.2993926,1,FALSE,TRUE,2,TRUE,0,0,10,98,2.491192141,0.124480992,9.720902203,13.79154763,2.14424,41.3984
267.6472642,1,FALSE,TRUE,2,FALSE,0,1,10,95,0.632460796,0.086702589,16.293698,26.68470611,2.163,41.385
165.2430935,1,FALSE,TRUE,2,FALSE,1,0,8,83,2.540360838,0.575252644,15.47027581,12.81283636,2.17522,41.40968
178.2763516,1,FALSE,TRUE,2,TRUE,0,0,10,99,1.723836984,0.415059783,12.28204988,17.91885207,2.16514,41.37205
229.2457002,1,FALSE,TRUE,2,FALSE,0,1,9,91,0.508477945,0.265576099,22.27981814,31.56714244,2.16471,41.38938
173.6216166,2,FALSE,TRUE,2,FALSE,1,0,8,92,1.162488182,0.422460372,21.14778965,36.82144291,2.18053,41.38029
254.6140061,1,FALSE,TRUE,2,TRUE,0,0,10,96,2.028498629,0.062472185,37.86200663,18.60446069,2.17452,41.40509
167.8031978,1,FALSE,TRUE,2,FALSE,1,0,10,88,0.939440532,0.269381213,27.30934962,32.9929397,2.1728,41.37894
769.6604371,2,FALSE,FALSE,4,FALSE,0,0,9,91,1.622060019,0.376994346,30.69934008,17.59621621,2.17532,41.40119
159.6574115,1,FALSE,TRUE,2,FALSE,1,0,10,97,1.638509421,0.448023788,13.55888967,17.90239045,2.17432,41.37274
329.7879768,1,FALSE,TRUE,4,FALSE,0,1,9,92,0.216671917,0.201561296,23.60170353,33.78451712,2.17169,41.38565
109.8517467,1,FALSE,TRUE,2,FALSE,1,0,10,96,1.709082826,0.356453612,30.82065521,16.99301885,2.17656,41.40172
115.6701655,1,FALSE,TRUE,2,FALSE,0,0,9,92,3.045263248,0.304861667,8.380305463,10.89849014,2.13513,41.37925
139.8747876,1,FALSE,TRUE,2,FALSE,0,1,9,84,1.120279771,0.06796962,13.25055311,22.20320489,2.15814,41.38246
104.0333279,1,FALSE,TRUE,2,FALSE,1,0,9,88,0.942611637,0.517028783,15.44761689,57.41745393,2.15885,41.38833
196.8952917,1,FALSE,TRUE,2,FALSE,0,0,9,96,2.606878282,0.385561231,8.85830998,12.52403977,2.13904,41.38444
127.307003,1,FALSE,TRUE,2,FALSE,0,0,10,92,0.88648,0.555080469,17.29542913,27.93421194,2.16679,41.37953
237.1587497,1,FALSE,TRUE,4,FALSE,0,1,8,80,0.298919047,0.278936911,23.74017537,36.60041356,2.17109,41.38457
